#lenk          enk(meV)       PAM  Sxy            Syz            Szx
   5.6037575187  17.4862104870  0.0  -0.1484269826   0.0000000000   0.0000000000
   5.6179143499  17.6909761495  0.0  -0.1465387604   0.0000000000   0.0000000000
   5.6320711811  17.8883549851  0.0  -0.1366562208   0.0337983021  -0.0094952516


   0.0000000000  14.3342626495  0.0   0.0000000000   0.0000000000   0.0000000000
   0.0186566055  14.3995146555  0.0   0.0330116688   0.0028312155   0.0016346030
   0.0373132111  14.4134751457  0.0   0.0551527534   0.0056732123   0.0032754306
   0.0559698166  14.4364466820  0.0   0.0658211115   0.0086160243   0.0049744639
   0.0746264222  14.4681169921  0.0   0.0694844812   0.0117845143   0.0068037925
   0.0932830277  14.5081001462  0.0   0.0698546372   0.0152990403   0.0088329050
   0.1119396333  14.5558944984  0.0   0.0689144238   0.0192746520   0.0111282255
   0.1305962388  14.6108532755  0.0   0.0675359599   0.0238284178   0.0137573434
   0.1492528443  14.6721627762  0.0   0.0660416506   0.0290838999   0.0167915974
   0.1679094499  14.7388226472  0.0   0.0645098746   0.0351722129   0.0203066866
   0.1865660554  14.8096277749  0.0   0.0629208453   0.0422300210   0.0243815140
   0.2052226610  14.8831544554  0.0   0.0612242236   0.0503942128   0.0290951124
   0.2238792665  14.9577554570  0.0   0.0593712668   0.0597926800   0.0345213200
   0.2425358720  15.0315699397  0.0   0.0573311271   0.0705308400   0.0407209996
   0.2611924776  15.1025546778  0.0   0.0550994980   0.0826743612   0.0477320649
   0.2798490831  15.1685419194  0.0   0.0527023418   0.0962299779   0.0555584039
   0.2985056887  15.2273257494  0.0   0.0501948565   0.1111280062   0.0641597846
   0.3171622942  15.2767728298  0.0   0.0476549590   0.1272114357   0.0734455570
   0.3358188998  15.3149459884  0.0   0.0451709657   0.1442361819   0.0832747988
   0.3544755053  15.3402229348  0.0   0.0428244601   0.1618845155   0.0934640691
   0.3731321108  15.3513906280  0.0   0.0406708280   0.1797893280   0.1038014174
   0.3917887164  15.3477004580  0.0   0.0387205848   0.1975626932   0.1140628746
   0.4104453219  15.3288793829  0.0   0.0369237677   0.2148204957   0.1240266715
   0.4291019275  15.2951037348  0.0   0.0351574372   0.2311968090   0.1334815404
   0.4477585330  15.2469513069  0.0   0.0332134959   0.2463464172   0.1422281708
   0.4664151386  15.1853513660  0.0   0.0307811198   0.2599399582   0.1500764053
   0.4850717441  15.1115522754  0.0   0.0274143132   0.2716642862   0.1568454492
   0.5037283496  15.0271256750  0.0   0.0224667057   0.2812581761   0.1623844841
   0.5223849552  14.9340305455  0.0   0.0149498603   0.2886699502   0.1666636740
   0.5410415607  14.8347890560  0.0   0.0031778435   0.2946502704   0.1701164134
   0.5596981663  14.7330081969  0.0  -0.0162924849   0.3032641381   0.1750896323
   0.5783547718  14.6365003361  0.0  -0.0487326555   0.3351612418   0.1935054336
   0.5970113773  14.5964029111  0.0   0.0822170739   0.3143533647   0.1814919997
   0.6156679829  14.6507590782  0.0   0.1875060508   0.2231619997   0.1288426409
   0.6343245884  14.7324438740  0.0   0.1874999547   0.1971158340   0.1138048804
   0.6529811940  14.8300460644  0.0   0.1595464893   0.1760672005   0.1016524463
   0.6716377995  14.9354098866  0.0   0.1195939380   0.1480254378   0.0854625271
   0.6902944051  15.0346055240  0.0   0.0768893966   0.1093430093   0.0631292165
   0.7089510106  15.1079182152  0.0   0.0368192174   0.0589833415   0.0340540485
   0.7276076161  15.1353482370  0.0   0.0000000000   0.0000000000   0.0000000000
   0.7276076161  15.1353482370  0.0   0.0000000000   0.0000000000   0.0000000000
   0.7383790123  15.1341930276  0.0   0.0000000000  -0.0203836259   0.0353055581
   0.7491504084  15.1307319025  0.0   0.0000000000  -0.0406797470   0.0704594721
   0.7599218046  15.1249783304  0.0   0.0000000000  -0.0608016365   0.1053116087
   0.7706932007  15.1169546285  0.0   0.0000000000  -0.0806642745   0.1397147087
   0.7814645968  15.1066917686  0.0   0.0000000000  -0.1001850831   0.1735257431
   0.7922359930  15.0942291137  0.0   0.0000000000  -0.1192846243   0.2066071217
   0.8030073891  15.0796140905  0.0   0.0000000000  -0.1378872062   0.2388277418
   0.8137787852  15.0629018053  0.0   0.0000000000  -0.1559213824   0.2700638550
   0.8245501814  15.0441546120  0.0   0.0000000000  -0.1733203384   0.3001997349
   0.8353215775  15.0234416417  0.0   0.0000000000  -0.1900221575   0.3291281391
   0.8460929736  15.0008383015  0.0   0.0000000000  -0.2059699711   0.3567505680
   0.8568643698  14.9764257529  0.0   0.0000000000  -0.2211119944   0.3829773277
   0.8676357659  14.9502903774  0.0   0.0000000000  -0.2354014579   0.4077274114
   0.8784071620  14.9225232375  0.0   0.0000000000  -0.2487964450   0.4309282173
   0.8891785582  14.8932195409  0.0   0.0000000000  -0.2612596471   0.4525151252
   0.8999499543  14.8624781151  0.0   0.0000000000  -0.2727580491   0.4724309512
   0.9107213505  14.8304009000  0.0   0.0000000000  -0.2832625579   0.4906253047
   0.9214927466  14.7970924657  0.0   0.0000000000  -0.2927475847   0.5070538648
   0.9322641427  14.7626595641  0.0   0.0000000000  -0.3011905916   0.5216775948
   0.9430355389  14.7272107239  0.0   0.0000000000  -0.3085716101   0.5344619083
   0.9538069350  14.6908558989  0.0   0.0000000000  -0.3148727369   0.5453757962
   0.9645783311  14.6537061850  0.0   0.0000000000  -0.3200776113   0.5543909213
   0.9753497273  14.6158736193  0.0   0.0000000000  -0.3241708742   0.5614806812
   0.9861211234  14.5774710833  0.0   0.0000000000  -0.3271376082   0.5666192385
   0.9968925195  14.5386123304  0.0   0.0000000000  -0.3289627548   0.5697805117
   1.0076639157  14.4994121686  0.0   0.0000000000  -0.3296305047   0.5709371192
   1.0184353118  14.4599868282  0.0   0.0000000000  -0.3291236544   0.5700592645
   1.0292067080  14.4204545545  0.0   0.0000000000  -0.3274229239   0.5671135551
   1.0399781041  14.3809364690  0.0   0.0000000000  -0.3245062306   0.5620617446
   1.0507495002  14.3415577482  0.0   0.0000000000  -0.3203479196   0.5548594002
   1.0615208964  14.3024491773  0.0   0.0000000000  -0.3149179584   0.5454545082
   1.0722922925  14.2637491355  0.0   0.0000000000  -0.3081811161   0.5337860529
   1.0830636886  14.2256060759  0.0   0.0000000000  -0.3000961708   0.5197826463
   1.0938350848  14.1881815555  0.0   0.0000000000  -0.2906152228   0.5033613423
   1.1046064809  14.1516538587  0.0   0.0000000000  -0.2796832417   0.4844268621
   1.1153778770  14.1162222290  0.0   0.0000000000  -0.2672380462   0.4628715909
   1.1261492732  14.0821116714  0.0   0.0000000000  -0.2532109983   0.4385769009
   1.1369206693  14.0495781998  0.0   0.0000000000  -0.2375285785   0.4114167385
   1.1476920654  14.0189143639  0.0  -0.0015427648   0.2209852649   0.3806146069
   1.1476920654  14.0189143639  0.0  -0.0015427648   0.2209852649   0.3806146069
   1.1692348577  14.0769977656  0.0   0.0000000000   0.2589518625   0.4485177419
   1.1907776500  14.1297113015  0.0   0.0000000000   0.2869214843   0.4969625524
   1.2123204423  14.1733475618  0.0   0.0000000000   0.3011231946   0.5215606390
   1.2338632345  14.2060196189  0.0   0.0000000000   0.3007428551   0.5209018747
   1.2554060268  14.2278734926  0.0   0.0000000000   0.2872803846   0.4975841951
   1.2769488191  14.2405832560  0.0   0.0000000000   0.2638863599   0.4570645591
   1.2984916114  14.2465217285  0.0   0.0000000000   0.2342892279   0.4058008266
   1.3200344036  14.2480470386  0.0   0.0000000000   0.2019077626   0.3497144882
   1.3415771959  14.2471034200  0.0   0.0000000000   0.1694010612   0.2934112497
   1.3631199882  14.3451211360  0.0   0.0000000000   0.2280769396   0.3950408696
   1.3846627804  14.4746505065  0.0   0.0000000000   0.2371362427   0.4107320366
   1.4062055727  14.6067652405  0.0   0.0000000000   0.2400601241   0.4157963439
   1.4277483650  14.7372571925  0.0   0.0000000000   0.2382034645   0.4125805124
   1.4492911573  14.8624297482  0.0   0.0000000000   0.2325990605   0.4028733976
   1.4708339495  14.9790361436  0.0   0.0000000000   0.2240242703   0.3880214236
   1.4923767418  15.0842222730  0.0   0.0000000000   0.2130759872   0.3690584397
   1.5139195341  15.1754910939  0.0   0.0000000000   0.2002336315   0.3468148261
   1.5354623263  15.2506972274  0.0   0.0000000000   0.1859077637   0.3220016944
   1.5570051186  15.3080772591  0.0   0.0000000000   0.1704771045   0.2952750079
   1.5785479109  15.3463174776  0.0   0.0000000000   0.1543160848   0.2672833003
   1.6000907032  15.3646529059  0.0   0.0000000000   0.1378121610   0.2386976654
   1.6216334954  15.3629791276  0.0   0.0000000000   0.1213695725   0.2102182664
   1.6431762877  15.3419454428  0.0   0.0000000000   0.1053963859   0.1825518955
   1.6647190800  15.3029919552  0.0   0.0000000000   0.0902758433   0.1563623474
   1.6862618722  15.2483016545  0.0   0.0000000000   0.0763296721   0.1322068702
   1.7078046645  15.1806617892  0.0   0.0000000000   0.0637857319   0.1104801284
   1.7293474568  15.1032571459  0.0   0.0000000000   0.0527611873   0.0913850570
   1.7508902491  15.0194370960  0.0   0.0000000000   0.0432655937   0.0749382063
   1.7724330413  14.9325000321  0.0   0.0000000000   0.0352203409   0.0610034197
   1.7939758336  14.8455256279  0.0   0.0000000000   0.0284863385   0.0493397854
   1.8155186259  14.7612666061  0.0   0.0000000000   0.0228918689   0.0396498797
   1.8370614182  14.6820961115  0.0   0.0000000000   0.0182553882   0.0316192596
   1.8586042104  14.6099981424  0.0   0.0000000000   0.0144013238   0.0249438243
   1.8801470027  14.5465862304  0.0   0.0000000000   0.0111692010   0.0193456234
   1.9016897950  14.4931372008  0.0   0.0000000000   0.0084174988   0.0145795353
   1.9232325872  14.4506300461  0.0   0.0000000000   0.0060238259   0.0104335724
   1.9447753795  14.4197831948  0.0   0.0000000000   0.0038827689   0.0067251529
   1.9663181718  14.4010860731  0.0   0.0000000000   0.0019023885   0.0032950335
   1.9878609641  14.3342626495  0.0   0.0000000000   0.0000000000   0.0000000000
   1.9878609641  14.3342626495  0.0   0.0000000000   0.0000000000   0.0000000000
   2.0020177953  14.4350898648  1.0  -0.3986181620   0.0000000000   0.0000000000
   2.0161746265  14.5424182405  1.0  -0.3957578295   0.0000000000   0.0000000000
   2.0303314577  14.6559020015  1.0  -0.3923548053   0.0000000000   0.0000000000
   2.0444882889  14.7751501513  1.0  -0.3884630384   0.0000000000   0.0000000000
   2.0586451202  14.8997252253  1.0  -0.3841325488   0.0000000000   0.0000000000
   2.0728019514  15.0291417232  1.0  -0.3794084755   0.0000000000   0.0000000000
   2.0869587826  15.1628640858  1.0  -0.3743302060   0.0000000000   0.0000000000
   2.1011156138  15.3003040942  1.0  -0.3689305925   0.0000000000   0.0000000000
   2.1152724451  15.4408175886  1.0  -0.3632352651   0.0000000000   0.0000000000
   2.1294292763  15.5837004390  1.0  -0.3572620487   0.0000000000   0.0000000000
   2.1435861075  15.7281837516  1.0  -0.3510205004   0.0000000000   0.0000000000
   2.1577429387  15.8734283715  1.0  -0.3445115925   0.0000000000   0.0000000000
   2.1718997699  16.0185188591  1.0  -0.3377275845   0.0000000000   0.0000000000
   2.1860566012  16.1624572759  1.0  -0.3306521514   0.0000000000   0.0000000000
   2.2002134324  16.3041573412  1.0  -0.3232608626   0.0000000000   0.0000000000
   2.2143702636  16.4424398107  1.0  -0.3155221395   0.0000000000   0.0000000000
   2.2285270948  16.5760302949  1.0  -0.3073988463   0.0000000000   0.0000000000
   2.2426839261  16.7035611413  1.0  -0.2988506735   0.0000000000   0.0000000000
   2.2568407573  16.8235794103  1.0  -0.2898374417   0.0000000000   0.0000000000
   2.2709975885  16.9345632439  1.0  -0.2803233456   0.0000000000   0.0000000000
   2.2851544197  17.0349489060  1.0  -0.2702819543   0.0000000000   0.0000000000
   2.2993112509  17.1231702158  1.0  -0.2597014676   0.0000000000   0.0000000000
   2.3134680822  16.9880640645  0.0  -0.5626404420   0.0000000000   0.0000000000
   2.3276249134  16.8259044378  0.0  -0.5625999504   0.0000000000   0.0000000000
   2.3417817446  16.6669728749  0.0  -0.5584119375   0.0000000000   0.0000000000
   2.3559385758  16.5134344343  0.0  -0.5493673226   0.0000000000   0.0000000000
   2.3700954071  16.3679030909  0.0  -0.5346323650   0.0000000000   0.0000000000
   2.3842522383  16.2335033564  0.0  -0.5132963637   0.0000000000   0.0000000000
   2.3984090695  16.1138828588  0.0  -0.4844937640   0.0000000000   0.0000000000
   2.4125659007  16.0131190573  0.0  -0.4476351607   0.0000000000   0.0000000000
   2.4267227319  15.9354478289  0.0  -0.4027503118   0.0000000000   0.0000000000
   2.4408795632  15.8847618765  0.0  -0.3508570225   0.0000000000   0.0000000000
   2.4550363944  15.8639174449  0.0  -0.2941453879   0.0000000000   0.0000000000
   2.4691932256  15.8740394301  0.0  -0.2357356063   0.0000000000   0.0000000000
   2.4833500568  15.9141201183  0.0  -0.1789781111   0.0000000000   0.0000000000
   2.4975068881  15.9811226860  0.0  -0.1266177408   0.0000000000   0.0000000000
   2.5116637193  16.0705409344  0.0  -0.0802684238   0.0000000000   0.0000000000
   2.5258205505  16.1771457949  0.0  -0.0403849796   0.0000000000   0.0000000000
   2.5399773817  16.2956369293  0.0   0.0065741425   0.0000000000   0.0000000000
   2.5399773817  16.2956369293  0.0   0.0065741425   0.0000000000   0.0000000000
   2.5586339873  16.2744646191  0.0  -0.0206447535  -0.1898647517  -0.1096184643
   2.5772905928  16.2201634044  0.0  -0.0429824299  -0.3362836172  -0.1941534249
   2.5959471983  16.1535751995  0.0  -0.0701839184  -0.4334988806  -0.2502806759
   2.6146038039  16.1005027125  0.0  -0.1041891759  -0.4857156387  -0.2804280294
   2.6332604094  16.0924178659  0.0  -0.1331203595  -0.4748740422  -0.2741686284
   2.6519170150  16.1496341032  0.0  -0.1278026912  -0.4059828306  -0.2343942725
   2.6705736205  16.2540085681  0.0  -0.0738855759  -0.3405285474  -0.1966042319
   2.6892302261  16.3660727003  0.0   0.0260350786  -0.3026675060  -0.1747451587
   2.7078868316  16.4578529151  0.0   0.1167231444  -0.2820860342  -0.1628624483
   2.7265434371  16.5312872360  0.0   0.1657283628  -0.2699936774  -0.1558809271
   2.7452000427  16.5966450030  0.0   0.1921565992  -0.2612564351  -0.1508364803
   2.7638566482  16.6594832577  0.0   0.2098202597  -0.2527654287  -0.1459341969
   2.7825132538  16.7222970947  0.0   0.2240644702  -0.2430158680  -0.1403052864
   2.8011698593  16.7863903624  0.0   0.2370123050  -0.2313119610  -0.1335480333
   2.8198264649  16.8526362070  0.0   0.2496394420  -0.2173320469  -0.1254767265
   2.8384830704  16.9217578212  0.0   0.2624563681  -0.2009503557  -0.1160187530
   2.8571396759  16.9944182955  0.0   0.2757351188  -0.1821767407  -0.1051798015
   2.8757962815  17.0712201755  0.0   0.2895762565  -0.1611482998  -0.0930390255
   2.8944528870  17.1526505606  0.0   0.3039113652  -0.1381413461  -0.0797559544
   2.9131094926  17.2389885005  0.0   0.3184780496  -0.1135845238  -0.0655780662
   2.9317660981  17.3301903782  0.0   0.3327894243  -0.0880586153  -0.0508406757
   2.9504227037  17.4257756267  0.0   0.3461182989  -0.0622733213  -0.0359535288
   2.9690793092  17.5247430128  0.0   0.3575160163  -0.0370192233  -0.0213730680
   2.9877359147  17.6255504440  0.0   0.3658810538  -0.0131030792  -0.0075650752
   3.0063925203  17.7261836642  0.0   0.3700807073   0.0087185045   0.0050336226
   3.0250491258  17.8243202535  0.0   0.3691121405   0.0277931167   0.0160463558
   3.0437057314  17.9175695825  0.0   0.3622715437   0.0436090584   0.0251776946
   3.0623623369  18.0037452875  0.0   0.3492883633   0.0558181485   0.0322266167
   3.0810189424  18.0811134360  0.0   0.3303824409   0.0642503922   0.0370949755
   3.0996755480  18.1485629619  0.0   0.3062205120   0.0689200884   0.0397910264
   3.1183321535  18.2056656744  0.0   0.2777817070   0.0700167922   0.0404242093
   3.1369887591  18.2526241718  0.0   0.2461743626   0.0678758449   0.0391881334
   3.1556453646  18.2901347373  0.0   0.2124598003   0.0629315552   0.0363335470
   3.1743019702  18.3192074364  0.0   0.1775261888   0.0556642440   0.0321377635
   3.1929585757  18.3409839459  0.0   0.1420282325   0.0465540730   0.0268780044
   3.2116151812  18.3565806135  0.0   0.1063838471   0.0360500321   0.0208134941
   3.2302717868  18.3669686403  0.0   0.0708073509   0.0245559898   0.0141774063
   3.2489283923  18.3728914348  0.0   0.0353593188   0.0124310818   0.0071770879
   3.2675849979  18.3748131615  0.0   0.0000000000   0.0000000000   0.0000000000
   3.2675849979  18.3748131615  0.0   0.0000000000   0.0000000000   0.0000000000
   3.2783563940  18.3748518487  0.0   0.0000000000  -0.0112421185   0.0194718780
   3.2891277901  18.3749608874  0.0   0.0000000000  -0.0223734941   0.0387519850
   3.2998991863  18.3751194371  0.0   0.0000000000  -0.0332859655   0.0576529390
   3.3106705824  18.3752935092  0.0   0.0000000000  -0.0438763277   0.0759959838
   3.3214419785  18.3754370371  0.0   0.0000000000  -0.0540485516   0.0936147920
   3.3322133747  18.3754932844  0.0   0.0000000000  -0.0637156685   0.1103587294
   3.3429847708  18.3753965080  0.0   0.0000000000  -0.0728012688   0.1260954505
   3.3537561670  18.3750737867  0.0   0.0000000000  -0.0812405743   0.1407127566
   3.3645275631  18.3744469200  0.0   0.0000000000  -0.0889810713   0.1541196912
   3.3752989592  18.3734343067  0.0   0.0000000000  -0.0959827162   0.1662468964
   3.3860703554  18.3719527236  0.0   0.0000000000  -0.1022177489   0.1770462909
   3.3968417515  18.3699189372  0.0   0.0000000000  -0.1076701670   0.1864901571
